mission_time_s,tx,ty,tz,error,x1,x2,x3,y1,y2,y3,z1,z2,z3
2.081290,NaN,NaN,NaN,NaN,0.024403,-2.017192,1.989006,0.000552,-1.948891,-2.021733,-0.001503,0.013451,0.027374
2.093474,NaN,NaN,NaN,NaN,0.024382,-2.017319,1.988602,0.000832,-1.948657,-2.021676,-0.001602,0.013439,0.027168
2.112220,NaN,NaN,NaN,NaN,0.024363,-2.017675,1.988200,0.000957,-1.948024,-2.021618,-0.001652,0.013371,0.026943
2.121800,NaN,NaN,NaN,NaN,0.024328,-2.017791,1.988006,0.001215,-1.947826,-2.021590,-0.001747,0.013340,0.026867
2.132140,NaN,NaN,NaN,NaN,0.024312,-2.018000,1.987805,0.001348,-1.947471,-2.021561,-0.001797,0.013271,0.026718
2.141205,NaN,NaN,NaN,NaN,0.024276,-2.018094,1.987419,0.001458,-1.947314,-2.021504,-0.001846,0.013233,0.026485
2.153068,NaN,NaN,NaN,NaN,0.024240,-2.018189,1.987234,0.001571,-1.947158,-2.021476,-0.001896,0.013203,0.026398
2.162270,NaN,NaN,NaN,NaN,0.024173,-2.018285,1.987051,0.001802,-1.947002,-2.021460,-0.001991,0.013180,0.026260
2.172827,NaN,NaN,NaN,NaN,0.024111,-2.018360,1.986875,0.001875,-1.946879,-2.021445,-0.002037,0.013134,0.026142
2.180921,NaN,NaN,NaN,NaN,0.024051,-2.018514,1.986703,0.001950,-1.946632,-2.021431,-0.002083,0.013065,0.026047
2.192178,NaN,NaN,NaN,NaN,0.023992,-2.018591,1.986383,0.002029,-1.946509,-2.021410,-0.002129,0.013039,0.025856
2.202366,NaN,NaN,NaN,NaN,0.023934,-2.018654,1.986235,0.002110,-1.946415,-2.021404,-0.002174,0.012981,0.025761
2.212151,NaN,NaN,NaN,NaN,0.023743,-2.018718,1.986092,0.002247,-1.946320,-2.021398,-0.002247,0.012928,0.025688
2.221654,NaN,NaN,NaN,NaN,0.023650,-2.018848,1.985953,0.002319,-1.946132,-2.021392,-0.002285,0.012848,0.025635
2.232456,NaN,NaN,NaN,NaN,0.023559,-2.018911,1.985742,0.002394,-1.946057,-2.021381,-0.002319,0.012783,0.025482
2.242442,NaN,NaN,NaN,NaN,0.023439,-2.018975,1.985643,0.002452,-1.945982,-2.021376,-0.002346,0.012722,0.025440
2.253264,NaN,NaN,NaN,NaN,0.023205,-2.019107,1.985548,0.002578,-1.945834,-2.021371,-0.002399,0.012630,0.025421
2.262475,NaN,NaN,NaN,NaN,0.023091,-2.019173,1.985401,0.002644,-1.945760,-2.021358,-0.002426,0.012592,0.025379
2.272257,NaN,NaN,NaN,NaN,0.022923,-2.019237,1.985348,0.002691,-1.945686,-2.021351,-0.002453,0.012543,0.025356
2.280955,NaN,NaN,NaN,NaN,0.022594,-2.019301,1.985299,0.002793,-1.945612,-2.021344,-0.002506,0.012497,0.025352
2.292316,NaN,NaN,NaN,NaN,0.022433,-2.019433,1.985252,0.002847,-1.945465,-2.021336,-0.002541,0.012421,0.025375
2.301001,NaN,NaN,NaN,NaN,0.022221,-2.019499,1.985229,0.002876,-1.945401,-2.021348,-0.002579,0.012363,0.025379
2.311957,NaN,NaN,NaN,NaN,0.022013,-2.019565,1.985221,0.002907,-1.945337,-2.021354,-0.002613,0.012314,0.025417
2.321353,NaN,NaN,NaN,NaN,0.021807,-2.019701,1.985216,0.002940,-1.945211,-2.021360,-0.002651,0.012234,0.025486
2.332145,NaN,NaN,NaN,NaN,0.021357,-2.019763,1.985244,0.002991,-1.945171,-2.021368,-0.002724,0.012180,0.025524
2.341851,NaN,NaN,NaN,NaN,0.021113,-2.019825,1.985308,0.003007,-1.945132,-2.021384,-0.002758,0.012138,0.025665
2.353293,NaN,NaN,NaN,NaN,0.020635,-2.019889,1.985344,0.003048,-1.945092,-2.021392,-0.002850,0.012108,0.025764
2.372040,NaN,NaN,NaN,NaN,0.020093,-2.020067,1.985440,0.003050,-1.945026,-2.021380,-0.002956,0.012005,0.025902
2.381456,NaN,NaN,NaN,NaN,0.019827,-2.020131,1.985491,0.003055,-1.945016,-2.021374,-0.003006,0.011971,0.026001
2.392134,NaN,NaN,NaN,NaN,0.019563,-2.020210,1.985614,0.003063,-1.945013,-2.021358,-0.003059,0.011932,0.026192
2.402233,NaN,NaN,NaN,NaN,0.019301,-2.020320,1.985685,0.003073,-1.945051,-2.021349,-0.003113,0.011864,0.026279
2.411991,NaN,NaN,NaN,NaN,0.018751,-2.020540,1.985759,0.003097,-1.945126,-2.021339,-0.003239,0.011772,0.026390
2.423002,NaN,NaN,NaN,NaN,0.018480,-2.020651,1.985913,0.003113,-1.945162,-2.021310,-0.003307,0.011738,0.026611
2.432245,NaN,NaN,NaN,NaN,0.018212,-2.020784,1.985993,0.003132,-1.945244,-2.021292,-0.003372,0.011677,0.026722
2.441859,NaN,NaN,NaN,NaN,0.017929,-2.020916,1.986074,0.003153,-1.945325,-2.021274,-0.003448,0.011620,0.026825
2.454647,NaN,NaN,NaN,NaN,0.017096,-2.021195,1.986157,0.003233,-1.945490,-2.021255,-0.003681,0.011536,0.026951
2.472178,NaN,NaN,NaN,NaN,0.016799,-2.021525,1.986459,0.003248,-1.945736,-2.021184,-0.003761,0.011433,0.027264
2.481470,NaN,NaN,NaN,NaN,0.016504,-2.021672,1.986563,0.003267,-1.945848,-2.021160,-0.003838,0.011387,0.027409
2.492221,NaN,NaN,NaN,NaN,0.015923,-2.021819,1.986685,0.003311,-1.945957,-2.021113,-0.003998,0.011349,0.027531
2.502545,NaN,NaN,NaN,NaN,0.015609,-2.022128,1.986933,0.003332,-1.946225,-2.021018,-0.004089,0.011234,0.027840
2.511904,NaN,NaN,NaN,NaN,0.015297,-2.022283,1.987060,0.003356,-1.946357,-2.020971,-0.004181,0.011185,0.028027
2.521524,NaN,NaN,NaN,NaN,0.014989,-2.022596,1.987188,0.003381,-1.946614,-2.020924,-0.004272,0.011101,0.028233
2.532189,NaN,NaN,NaN,NaN,0.014366,-2.022750,1.987316,0.003438,-1.946777,-2.020841,-0.004456,0.011032,0.028393
2.540910,NaN,NaN,NaN,NaN,0.014052,-2.022904,1.987576,0.003470,-1.946938,-2.020677,-0.004543,0.010967,0.028767
2.553322,NaN,NaN,NaN,NaN,0.013127,-2.023059,1.987709,0.003580,-1.947097,-2.020595,-0.004814,0.010914,0.028980
2.572041,NaN,NaN,NaN,NaN,0.012826,-2.023507,1.987984,0.003624,-1.947629,-2.020351,-0.004906,0.010723,0.029381
2.580954,NaN,NaN,NaN,NaN,0.012527,-2.023654,1.988265,0.003670,-1.947812,-2.020109,-0.004997,0.010666,0.029850
2.594551,NaN,NaN,NaN,NaN,0.012231,-2.023801,1.988422,0.003717,-1.947994,-2.019953,-0.005093,0.010635,0.030060
2.601581,NaN,NaN,NaN,NaN,0.011609,-2.023931,1.988580,0.003815,-1.948204,-2.019797,-0.005264,0.010586,0.030293
2.611832,NaN,NaN,NaN,NaN,0.011301,-2.024191,1.988739,0.003867,-1.948617,-2.019642,-0.005352,0.010509,0.030540
2.622199,NaN,NaN,NaN,NaN,0.010997,-2.024321,1.989080,0.003922,-1.948819,-2.019300,-0.005436,0.010479,0.031017
2.633638,NaN,NaN,NaN,NaN,0.010689,-2.024431,1.989259,0.003975,-1.949038,-2.019114,-0.005505,0.010429,0.031250
2.641634,NaN,NaN,NaN,NaN,0.010081,-2.024541,1.989439,0.004086,-1.949254,-2.018928,-0.005642,0.010387,0.031498
2.653829,NaN,NaN,NaN,NaN,0.009482,-2.024651,1.989620,0.004207,-1.949467,-2.018744,-0.005795,0.010342,0.031765
2.671993,NaN,NaN,NaN,NaN,0.009170,-2.024938,1.990211,0.004261,-1.950114,-2.018099,-0.005848,0.010143,0.032486
2.680970,NaN,NaN,NaN,NaN,0.008861,-2.025027,1.990409,0.004318,-1.950329,-2.017887,-0.005905,0.010075,0.032764
2.692010,NaN,NaN,NaN,NaN,0.008248,-2.025116,1.990619,0.004438,-1.950541,-2.017648,-0.006020,0.010014,0.032993
2.701241,NaN,NaN,NaN,NaN,0.007934,-2.025249,1.991043,0.004497,-1.950976,-2.017174,-0.006050,0.009815,0.033501
