mission_time_s,tx,ty,tz,error,d1,d2,d3,x1,x2,x3,y1,y2,y3,z1,z2,z3
419.140752,20.028215,-0.698486,-5.761651,21.740992,1,0,1,19.810652,17.782280,21.367363,-0.080142,-3.499252,-3.508774,-4.929535,-4.888145,-4.948891
419.151109,20.028215,-0.698486,-5.761651,21.740992,1,0,1,19.810305,17.782707,21.370646,-0.080902,-3.499246,-3.508329,-4.929607,-4.888138,-4.949017
419.169134,20.028215,-0.698486,-5.761651,21.740992,1,0,1,19.810087,17.783127,21.373909,-0.081440,-3.499246,-3.507887,-4.929676,-4.888130,-4.949135
419.180832,20.028215,-0.698486,-5.761651,21.740992,1,0,1,19.809881,17.784357,21.375561,-0.081989,-3.499268,-3.507654,-4.929768,-4.888115,-4.949211
419.201276,20.028215,-0.698486,-5.761651,21.740992,1,0,1,19.809685,17.784760,21.380486,-0.082548,-3.499280,-3.506962,-4.929863,-4.888123,-4.949432
419.221096,20.028215,-0.698486,-5.761651,21.740992,1,0,1,19.809410,17.786327,21.383781,-0.083406,-3.499361,-3.506475,-4.930019,-4.888138,-4.949623
419.240803,20.028215,-0.698486,-5.761651,21.740992,1,0,1,19.809320,17.787081,21.388708,-0.083694,-3.499419,-3.505739,-4.930080,-4.888149,-4.949913
419.249557,20.028215,-0.698486,-5.761651,21.740992,1,0,1,19.809141,17.787458,21.390356,-0.084279,-3.499446,-3.505485,-4.930210,-4.888145,-4.950016
419.270240,20.028215,-0.698486,-5.761651,21.740992,1,0,1,19.808870,17.788195,21.393633,-0.085164,-3.499517,-3.504982,-4.930424,-4.888111,-4.950249
419.290280,20.028215,-0.698486,-5.761651,21.740992,1,0,1,19.808666,17.789631,21.398598,-0.085752,-3.499706,-3.504227,-4.930561,-4.887966,-4.950653
419.312023,20.028215,-0.698486,-5.761651,21.740992,1,0,1,19.808367,17.790333,21.403545,-0.086633,-3.499824,-3.503469,-4.930737,-4.887878,-4.951092
419.329241,20.028215,-0.698486,-5.761651,21.740992,1,0,1,19.808270,17.790680,21.406828,-0.086928,-3.499888,-3.502967,-4.930794,-4.887829,-4.951324
419.341371,20.028215,-0.698486,-5.761651,21.740992,1,0,1,19.808077,17.791685,21.408459,-0.087514,-3.500109,-3.502719,-4.930908,-4.887718,-4.951435
419.360719,20.028215,-0.698486,-5.761651,21.740992,1,0,1,19.807888,17.792368,21.413364,-0.088102,-3.500278,-3.501933,-4.931015,-4.887634,-4.951847
419.370364,20.028215,-0.698486,-5.761651,21.740992,1,0,1,19.807796,17.792696,21.414988,-0.088396,-3.500369,-3.501677,-4.931065,-4.887592,-4.951977
419.380794,20.028215,-0.698486,-5.761651,21.740992,1,0,1,19.807613,17.793333,21.416615,-0.088980,-3.500572,-3.501427,-4.931160,-4.887489,-4.952122
419.389103,20.028215,-0.698486,-5.761651,21.740992,1,0,1,19.807440,17.793638,21.418234,-0.089569,-3.500684,-3.501179,-4.931244,-4.887432,-4.952263
419.402251,20.028215,-0.698486,-5.761651,21.740992,1,0,1,19.807352,17.793938,21.421453,-0.089860,-3.500800,-3.500689,-4.931286,-4.887375,-4.952530
419.410373,20.028215,-0.698486,-5.761651,21.740992,1,0,1,19.807180,17.794510,21.423067,-0.090431,-3.501034,-3.500439,-4.931358,-4.887257,-4.952686
419.429198,20.028215,-0.698486,-5.761651,21.740992,1,0,1,19.807007,17.795048,21.426275,-0.090988,-3.501275,-3.499945,-4.931423,-4.887131,-4.952976
419.449667,20.028215,-0.698486,-5.761651,21.740992,1,0,1,19.806843,17.795553,21.431036,-0.091525,-3.501529,-3.499196,-4.931473,-4.886993,-4.953476
419.461260,20.028215,-0.698486,-5.761651,21.740992,1,0,1,19.806684,17.796030,21.432610,-0.092042,-3.501795,-3.498947,-4.931515,-4.886845,-4.953648
419.480628,20.028215,-0.698486,-5.761651,21.740992,1,0,1,19.806606,17.796261,21.437292,-0.092297,-3.501934,-3.498185,-4.931534,-4.886776,-4.954189
419.488988,20.028215,-0.698486,-5.761651,21.740992,1,0,1,19.806517,17.796488,21.438841,-0.092549,-3.502079,-3.497931,-4.931541,-4.886700,-4.954372
419.502083,20.028215,-0.698486,-5.761651,21.740992,1,0,1,19.806341,17.797134,21.440382,-0.093048,-3.502539,-3.497680,-4.931557,-4.886478,-4.954548
419.511445,20.028215,-0.698486,-5.761651,21.740992,1,0,1,19.806253,17.797340,21.441940,-0.093295,-3.502705,-3.497431,-4.931564,-4.886398,-4.954758
419.520569,20.028215,-0.698486,-5.761651,21.740992,1,0,1,19.806150,17.797543,21.445036,-0.093530,-3.502875,-3.496939,-4.931568,-4.886322,-4.955162
419.529241,20.028215,-0.698486,-5.761651,21.740992,1,0,1,19.805845,17.797739,21.446573,-0.094222,-3.503048,-3.496695,-4.931595,-4.886242,-4.955353
419.550073,20.028215,-0.698486,-5.761651,21.740992,1,0,1,19.805605,17.798136,21.449711,-0.094659,-3.503409,-3.496201,-4.931595,-4.886078,-4.955788
419.560814,20.028215,-0.698486,-5.761651,21.740992,1,0,1,19.805487,17.798529,21.452820,-0.094874,-3.503788,-3.495715,-4.931599,-4.885906,-4.956203
419.580989,20.028215,-0.698486,-5.761651,21.740992,1,0,1,19.805370,17.798717,21.455967,-0.095087,-3.503983,-3.495185,-4.931599,-4.885807,-4.956676
419.589063,20.028215,-0.698486,-5.761651,21.740992,1,0,1,19.804960,17.799273,21.459085,-0.095674,-3.504605,-3.494664,-4.931595,-4.885487,-4.957115
419.602377,20.028215,-0.698486,-5.761651,21.740992,1,0,1,19.804827,17.799446,21.460632,-0.095866,-3.504819,-3.494409,-4.931591,-4.885384,-4.957325
419.620573,20.028215,-0.698486,-5.761651,21.740992,1,0,1,19.804405,17.799959,21.463760,-0.096391,-3.505496,-3.493852,-4.931591,-4.885056,-4.957787
419.629796,20.006180,-0.549919,-5.467309,21.573473,1,0,1,19.804264,17.800123,21.466860,-0.096556,-3.505731,-3.493307,-4.931595,-4.884945,-4.958218
419.649467,20.006180,-0.549919,-5.467309,21.573473,1,0,1,19.804123,17.800283,21.469973,-0.096720,-3.505968,-3.492723,-4.931599,-4.884842,-4.958656
419.661864,20.006180,-0.549919,-5.467309,21.573473,1,0,1,19.803947,17.800444,21.471519,-0.096874,-3.506214,-3.492435,-4.931625,-4.884724,-4.958862
419.669308,20.006180,-0.549919,-5.467309,21.573473,1,0,1,19.803602,17.800751,21.473057,-0.097176,-3.506712,-3.492150,-4.931679,-4.884491,-4.959061
419.680692,20.006180,-0.549919,-5.467309,21.573473,1,0,1,19.803238,17.800896,21.476120,-0.097478,-3.506966,-3.491540,-4.931736,-4.884380,-4.959507
419.701441,20.006180,-0.549919,-5.467309,21.573473,1,0,1,19.802666,17.801445,21.479151,-0.097925,-3.508029,-3.490943,-4.931808,-4.883842,-4.959927
419.709131,20.006180,-0.549919,-5.467309,21.573473,1,0,1,19.802458,17.801590,21.482180,-0.098076,-3.508300,-3.490296,-4.931831,-4.883694,-4.960377
419.721332,20.006180,-0.549919,-5.467309,21.573473,1,0,1,19.802252,17.801733,21.483681,-0.098225,-3.508575,-3.489978,-4.931854,-4.883545,-4.960590
419.729684,20.006180,-0.549919,-5.467309,21.573473,1,0,1,19.801849,17.802000,21.485176,-0.098518,-3.509130,-3.489663,-4.931904,-4.883263,-4.960793
419.740990,20.006180,-0.549919,-5.467309,21.573473,1,0,1,19.801624,17.802139,21.486685,-0.098671,-3.509396,-3.489317,-4.931927,-4.883121,-4.961029
419.761494,20.006180,-0.549919,-5.467309,21.573473,1,0,1,19.800972,17.802275,21.491159,-0.099115,-3.509665,-3.488298,-4.932003,-4.882984,-4.961685
419.780822,20.006180,-0.549919,-5.467309,21.573473,1,0,1,19.800732,17.802767,21.494122,-0.099269,-3.510736,-3.487602,-4.932037,-4.882427,-4.962128
419.789465,20.006180,-0.549919,-5.467309,21.573473,1,0,1,19.800259,17.802879,21.497051,-0.099572,-3.511004,-3.486923,-4.932110,-4.882286,-4.962532
419.810154,20.006180,-0.549919,-5.467309,21.573473,1,0,1,19.800026,17.802986,21.499983,-0.099721,-3.511274,-3.486215,-4.932144,-4.882149,-4.962902
419.820646,20.006180,-0.549919,-5.467309,21.573473,1,0,1,19.799284,17.803286,21.501436,-0.100184,-3.512081,-3.485866,-4.932262,-4.881760,-4.963074
419.840834,20.006180,-0.549919,-5.467309,21.573473,1,0,1,19.799044,17.803463,21.505798,-0.100334,-3.512628,-3.484797,-4.932304,-4.881504,-4.963570
419.849457,20.006180,-0.549919,-5.467309,21.573473,1,0,1,19.798548,17.803623,21.507244,-0.100634,-3.513181,-3.484443,-4.932396,-4.881256,-4.963726
419.870815,20.006180,-0.549919,-5.467309,21.573473,1,0,1,19.798065,17.803766,21.510111,-0.100926,-3.513743,-3.483746,-4.932484,-4.881016,-4.963989
419.889031,20.006180,-0.549919,-5.467309,21.573473,1,0,1,19.797359,17.803936,21.514429,-0.101348,-3.514561,-3.482696,-4.932625,-4.880634,-4.964375
419.910175,20.006180,-0.549919,-5.467309,21.573473,1,0,1,19.796902,17.804028,21.518726,-0.101619,-3.515106,-3.481672,-4.932724,-4.880386,-4.964699
419.920588,20.006180,-0.549919,-5.467309,21.573473,1,0,1,19.796675,17.804066,21.520151,-0.101757,-3.515375,-3.481339,-4.932766,-4.880260,-4.964802
419.940808,20.006180,-0.549919,-5.467309,21.573473,1,0,1,19.795792,17.804159,21.523006,-0.102301,-3.516183,-3.480683,-4.932919,-4.879921,-4.964985
419.949256,20.006180,-0.549919,-5.467309,21.573473,1,0,1,19.795580,17.804184,21.525856,-0.102441,-3.516449,-3.480041,-4.932949,-4.879807,-4.965141
419.961742,20.006180,-0.549919,-5.467309,21.573473,1,0,1,19.795374,17.804222,21.527267,-0.102579,-3.516987,-3.479726,-4.932980,-4.879585,-4.965206
419.980642,20.006180,-0.549919,-5.467309,21.573473,1,0,1,19.795170,17.804251,21.530102,-0.102715,-3.517506,-3.479105,-4.933010,-4.879318,-4.965340
419.989140,20.006180,-0.549919,-5.467309,21.573473,1,0,1,19.794586,17.804258,21.531504,-0.103136,-3.517768,-3.478801,-4.933071,-4.879189,-4.965397
420.001870,20.006180,-0.549919,-5.467309,21.573473,1,0,1,19.794397,17.804264,21.534302,-0.103271,-3.518032,-3.478181,-4.933090,-4.879059,-4.965492
420.020560,20.006180,-0.549919,-5.467309,21.573473,1,0,1,19.794046,17.804283,21.537081,-0.103531,-3.518798,-3.477555,-4.933075,-4.878639,-4.965557
420.030529,20.006180,-0.549919,-5.467309,21.573473,1,0,1,19.793877,17.804285,21.538458,-0.103658,-3.519058,-3.477249,-4.933071,-4.878506,-4.965580
420.049084,20.006180,-0.549919,-5.467309,21.573473,1,0,1,19.793213,17.804281,21.542564,-0.104161,-3.519823,-3.476296,-4.932983,-4.878071,-4.965622
420.061864,20.006180,-0.549919,-5.467309,21.573473,1,0,1,19.793055,17.804274,21.543915,-0.104284,-3.520081,-3.475990,-4.932949,-4.877934,-4.965630
420.069727,20.006180,-0.549919,-5.467309,21.573473,1,0,1,19.792892,17.804276,21.546619,-0.104401,-3.520331,-3.475330,-4.932903,-4.877785,-4.965614
420.089182,20.006180,-0.549919,-5.467309,21.573473,1,0,1,19.792427,17.804264,21.549288,-0.104735,-3.521094,-3.474691,-4.932812,-4.877365,-4.965584
420.110121,20.006180,-0.549919,-5.467309,21.573473,1,0,1,19.792139,17.804268,21.551903,-0.104945,-3.521594,-3.474029,-4.932774,-4.877083,-4.965569
420.130218,20.006180,-0.549919,-5.467309,21.573473,1,0,1,19.792000,17.804266,21.555759,-0.105041,-3.521848,-3.473081,-4.932770,-4.876949,-4.965519
420.141276,20.006180,-0.549919,-5.467309,21.573473,1,0,1,19.791613,17.804249,21.557020,-0.105287,-3.522616,-3.472742,-4.932781,-4.876572,-4.965485
420.149229,20.006180,-0.549919,-5.467309,21.573473,1,0,1,19.791498,17.804241,21.559517,-0.105352,-3.522875,-3.472082,-4.932789,-4.876453,-4.965401
420.162289,20.006180,-0.549919,-5.467309,21.573473,1,0,1,19.791388,17.804232,21.560753,-0.105405,-3.523135,-3.471761,-4.932800,-4.876339,-4.965359
420.169985,20.006180,-0.549919,-5.467309,21.573473,1,0,1,19.791279,17.804220,21.561964,-0.105442,-3.523398,-3.471419,-4.932816,-4.876209,-4.965305
420.189135,20.006180,-0.549919,-5.467309,21.573473,1,0,1,19.790989,17.804140,21.565550,-0.105494,-3.524180,-3.470432,-4.932854,-4.875824,-4.965126
420.209645,20.006180,-0.549919,-5.467309,21.573473,1,0,1,19.790897,17.804018,21.567888,-0.105472,-3.524975,-3.469770,-4.932873,-4.875462,-4.964970
420.221061,20.006180,-0.549919,-5.467309,21.573473,1,0,1,19.790678,17.803968,21.569046,-0.105279,-3.525243,-3.469448,-4.932919,-4.875343,-4.964874
420.240657,20.006180,-0.549919,-5.467309,21.573473,1,0,1,19.790607,17.803856,21.572464,-0.105165,-3.525779,-3.468492,-4.932934,-4.875118,-4.964558
420.262238,20.006180,-0.549919,-5.467309,21.573473,1,0,1,19.790510,17.803663,21.574703,-0.104845,-3.526589,-3.467878,-4.932964,-4.874798,-4.964329
420.270561,20.006180,-0.549919,-5.467309,21.573473,1,0,1,19.790415,17.803583,21.575821,-0.104136,-3.526864,-3.467557,-4.933018,-4.874695,-4.964199
420.289768,20.006180,-0.549919,-5.467309,21.573473,1,0,1,19.790413,17.803499,21.579136,-0.103833,-3.527140,-3.466635,-4.933033,-4.874599,-4.963810
420.301294,20.006180,-0.549919,-5.467309,21.573473,1,0,1,19.790453,17.803246,21.580229,-0.102703,-3.527989,-3.466323,-4.933086,-4.874336,-4.963673
420.320940,20.006180,-0.549919,-5.467309,21.573473,1,0,1,19.790495,17.803158,21.583466,-0.102243,-3.528282,-3.465422,-4.933102,-4.874249,-4.963264
420.330247,20.006180,-0.549919,-5.467309,21.573473,1,0,1,19.790577,17.802980,21.584553,-0.101220,-3.528871,-3.465122,-4.933136,-4.874088,-4.963131
420.340638,20.006180,-0.549919,-5.467309,21.573473,1,0,1,19.790659,17.802801,21.585632,-0.100616,-3.529497,-3.464829,-4.933151,-4.873936,-4.963005
420.362476,20.006180,-0.549919,-5.467309,21.573473,1,0,1,19.790876,17.802618,21.588837,-0.098600,-3.530127,-3.463990,-4.933189,-4.873795,-4.962627
420.370813,20.006180,-0.549919,-5.467309,21.573473,1,0,1,19.791100,17.802523,21.589897,-0.097001,-3.530459,-3.463726,-4.933243,-4.873726,-4.962502
420.390556,20.006180,-0.549919,-5.467309,21.573473,1,0,1,19.791317,17.802223,21.593033,-0.095255,-3.531457,-3.462967,-4.933292,-4.873535,-4.962116
420.400932,20.006180,-0.549919,-5.467309,21.573473,1,0,1,19.791422,17.802122,21.594074,-0.094325,-3.531791,-3.462721,-4.933311,-4.873478,-4.961983
420.409507,20.006180,-0.549919,-5.467309,21.573473,1,0,1,19.791571,17.801880,21.595108,-0.093316,-3.532508,-3.462481,-4.933327,-4.873352,-4.961849
420.430950,20.006180,-0.549919,-5.467309,21.573473,1,0,1,19.791973,17.801632,21.597153,-0.090082,-3.533226,-3.462018,-4.933392,-4.873238,-4.961582
420.440696,20.006180,-0.549919,-5.467309,21.573473,1,0,1,19.792141,17.801485,21.599174,-0.088889,-3.533601,-3.461552,-4.933407,-4.873169,-4.961300
420.462528,20.006180,-0.549919,-5.467309,21.573473,1,0,1,19.792631,17.801043,21.601164,-0.085090,-3.534727,-3.461109,-4.933449,-4.872974,-4.961025
420.470298,20.006180,-0.549919,-5.467309,21.573473,1,0,1,19.792839,17.800880,21.602156,-0.083722,-3.535109,-3.460877,-4.933460,-4.872902,-4.960884
420.490193,20.006180,-0.549919,-5.467309,21.573473,1,0,1,19.793043,17.800554,21.605091,-0.082317,-3.535873,-3.460217,-4.933468,-4.872772,-4.960461
420.500839,20.006180,-0.549919,-5.467309,21.573473,1,0,1,19.793638,17.800207,21.606064,-0.077876,-3.536642,-3.459989,-4.933449,-4.872623,-4.960312
420.509757,20.006180,-0.549919,-5.467309,21.573473,1,0,1,19.793858,17.800024,21.607985,-0.076305,-3.537029,-3.459551,-4.933445,-4.872540,-4.960014
420.529862,20.006180,-0.549919,-5.467309,21.573473,1,0,1,19.794285,17.799841,21.609871,-0.073058,-3.537415,-3.459116,-4.933437,-4.872459,-4.959690
420.540645,20.006180,-0.549919,-5.467309,21.573473,1,0,1,19.794786,17.799280,21.610800,-0.069633,-3.538561,-3.458896,-4.933456,-4.872246,-4.959526
420.561234,20.006180,-0.549919,-5.467309,21.573473,1,0,1,19.795029,17.798901,21.613544,-0.067869,-3.539316,-3.458259,-4.933472,-4.872112,-4.959023
420.569531,20.006180,-0.549919,-5.467309,21.573473,1,0,1,19.795256,17.798527,21.614445,-0.066080,-3.540051,-3.458047,-4.933491,-4.871967,-4.958847
420.580628,20.006180,-0.549919,-5.467309,21.573473,1,0,1,19.796049,17.798340,21.615337,-0.060437,-3.540418,-3.457840,-4.933514,-4.871906,-4.958683
420.601728,20.006180,-0.549919,-5.467309,21.573473,1,0,1,19.796305,17.798153,21.617985,-0.058490,-3.540784,-3.457222,-4.933521,-4.871849,-4.958172
420.609660,20.006180,-0.549919,-5.467309,21.573473,1,0,1,19.796906,17.797968,21.618853,-0.054431,-3.541150,-3.457021,-4.933483,-4.871792,-4.958000
420.622410,20.006180,-0.549919,-5.467309,21.573473,1,0,1,19.797199,17.797411,21.619717,-0.052354,-3.542243,-3.456827,-4.933453,-4.871635,-4.957825
420.631240,19.897882,-0.296365,-5.236270,21.301828,1,0,1,19.797783,17.797207,21.621437,-0.048085,-3.542598,-3.456417,-4.933399,-4.871590,-4.957474
420.649206,19.897882,-0.296365,-5.236270,21.301828,1,0,1,19.798679,17.797001,21.623129,-0.041400,-3.542951,-3.456029,-4.933331,-4.871544,-4.957130
420.661028,19.897882,-0.296365,-5.236270,21.301828,1,0,1,19.798967,17.796392,21.623962,-0.039114,-3.544006,-3.455843,-4.933300,-4.871449,-4.956959
420.681157,19.897882,-0.296365,-5.236270,21.301828,1,0,1,19.799608,17.795963,21.626410,-0.034357,-3.544678,-3.455295,-4.933231,-4.871407,-4.956478
420.700660,19.897882,-0.296365,-5.236270,21.301828,1,0,1,19.800528,17.795317,21.627985,-0.026996,-3.545658,-3.454959,-4.933136,-4.871349,-4.956177
420.709430,19.897882,-0.296365,-5.236270,21.301828,1,0,1,19.800835,17.795099,21.629513,-0.024465,-3.545970,-3.454645,-4.933109,-4.871326,-4.955887
420.730473,19.897882,-0.296365,-5.236270,21.301828,1,0,1,19.801756,17.794882,21.630997,-0.016689,-3.546281,-3.454363,-4.933018,-4.871304,-4.955605
420.749409,19.897882,-0.296365,-5.236270,21.301828,1,0,1,19.802069,17.793995,21.632433,-0.014025,-3.547481,-3.454112,-4.932987,-4.871235,-4.955326
420.760910,19.897882,-0.296365,-5.236270,21.301828,1,0,1,19.802677,17.793772,21.633818,-0.008628,-3.547774,-3.453881,-4.932926,-4.871223,-4.955055
420.780737,19.897882,-0.296365,-5.236270,21.301828,1,0,1,19.802977,17.793104,21.635149,-0.005878,-3.548560,-3.453669,-4.932899,-4.871193,-4.954784
420.790396,19.897882,-0.296365,-5.236270,21.301828,1,0,1,19.803839,17.792885,21.636440,0.002501,-3.548818,-3.453474,-4.932823,-4.871189,-4.954521
420.810303,19.897882,-0.296365,-5.236270,21.301828,1,0,1,19.804129,17.792467,21.637690,0.005363,-3.549285,-3.453295,-4.932793,-4.871181,-4.954258
420.821642,19.897882,-0.296365,-5.236270,21.301828,1,0,1,19.804958,17.792053,21.638308,0.014067,-3.549746,-3.453212,-4.932701,-4.871189,-4.954128
420.840571,19.897882,-0.296365,-5.236270,21.301828,1,0,1,19.805241,17.791681,21.640091,0.017034,-3.550148,-3.453000,-4.932663,-4.871201,-4.953720
420.849021,19.897882,-0.296365,-5.236270,21.301828,1,0,1,19.806019,17.791311,21.640676,0.026027,-3.550543,-3.452938,-4.932514,-4.871216,-4.953583
420.869545,19.897882,-0.296365,-5.236270,21.301828,1,0,1,19.806562,17.790974,21.642399,0.032149,-3.550879,-3.452752,-4.932365,-4.871208,-4.953167
420.891010,19.897882,-0.296365,-5.236270,21.301828,1,0,1,19.806826,17.790806,21.643518,0.035235,-3.551045,-3.452641,-4.932293,-4.871204,-4.952908
420.900856,19.897882,-0.296365,-5.236270,21.301828,1,0,1,19.807348,17.790497,21.644070,0.041477,-3.551353,-3.452588,-4.932137,-4.871193,-4.952785
420.909206,19.897882,-0.296365,-5.236270,21.301828,1,0,1,19.807850,17.790209,21.645161,0.047794,-3.551634,-3.452494,-4.931965,-4.871166,-4.952534
420.930710,19.897882,-0.296365,-5.236270,21.301828,1,0,1,19.808323,17.789925,21.646233,0.054169,-3.551905,-3.452424,-4.931805,-4.871147,-4.952290
420.940554,19.897882,-0.296365,-5.236270,21.301828,1,0,1,19.808544,17.789677,21.646761,0.057402,-3.552152,-3.452398,-4.931717,-4.871113,-4.952187
420.950578,19.897882,-0.296365,-5.236270,21.301828,1,0,1,19.808969,17.789555,21.647284,0.063910,-3.552271,-3.452376,-4.931545,-4.871094,-4.952087
420.969194,19.897882,-0.296365,-5.236270,21.301828,1,0,1,19.809555,17.789206,21.648819,0.073805,-3.552611,-3.452362,-4.931343,-4.871014,-4.951805
420.990164,19.897882,-0.296365,-5.236270,21.301828,1,0,1,19.809734,17.788980,21.649820,0.077132,-3.552820,-3.452382,-4.931286,-4.870956,-4.951618
421.000683,19.897882,-0.296365,-5.236270,21.301828,1,0,1,19.809908,17.788862,21.650787,0.080471,-3.552913,-3.452409,-4.931229,-4.870899,-4.951462
421.023684,19.897882,-0.296365,-5.236270,21.301828,1,0,1,19.810421,17.788509,21.651739,0.090576,-3.553172,-3.452451,-4.931053,-4.870770,-4.951302
421.031065,19.897882,-0.296365,-5.236270,21.301828,1,0,1,19.810762,17.788397,21.652651,0.097368,-3.553255,-3.452503,-4.930943,-4.870708,-4.951172
421.050755,19.897882,-0.296365,-5.236270,21.301828,1,0,1,19.811100,17.788286,21.653553,0.104200,-3.553334,-3.452572,-4.930832,-4.870647,-4.951035
421.061977,19.897882,-0.296365,-5.236270,21.301828,1,0,1,19.811426,17.787960,21.654005,0.111086,-3.553529,-3.452601,-4.930725,-4.870461,-4.951004
421.069326,19.897882,-0.296365,-5.236270,21.301828,1,0,1,19.811592,17.787855,21.654898,0.114553,-3.553574,-3.452670,-4.930672,-4.870388,-4.950939
421.091075,19.897882,-0.296365,-5.236270,21.301828,1,0,1,19.811903,17.787540,21.655769,0.121512,-3.553667,-3.452753,-4.930569,-4.870152,-4.950886
421.109135,19.897882,-0.296365,-5.236270,21.301828,1,0,1,19.812243,17.787336,21.656622,0.128513,-3.553677,-3.452849,-4.930458,-4.869961,-4.950848
421.120928,19.897882,-0.296365,-5.236270,21.301828,1,0,1,19.812405,17.787235,21.657448,0.132025,-3.553676,-3.452954,-4.930405,-4.869869,-4.950787
421.130221,19.897882,-0.296365,-5.236270,21.301828,1,0,1,19.812878,17.787052,21.657846,0.142603,-3.553635,-3.453009,-4.930237,-4.869625,-4.950745
421.149837,19.897882,-0.296365,-5.236270,21.301828,1,0,1,19.813179,17.786869,21.658634,0.149692,-3.553577,-3.453128,-4.930164,-4.869396,-4.950665
421.169494,19.897882,-0.296365,-5.236270,21.301828,1,0,1,19.813324,17.786596,21.659761,0.153253,-3.553378,-3.453339,-4.930119,-4.869003,-4.950523
